NO	Classification	Language	Course Name	Course ID	Training Hours
6214	Expertise	English (US)	Understanding and Implementing the NIST AI Risk Management Framework (RMF)	211d5a1a-ffbd-5f72-8432-88e8aff5c72a	1.37
6215	Expertise	English (US)	Understanding Generative AI in Cloud Computing: Services and Use Cases	f49be58a-aaeb-54b4-b34b-0585b1aae8be	1.67
6216	Expertise	English (US)	Using AI for UX Design and Research	1451a765-10f0-59bf-b21e-e1febac78f9a	1.6
6217	Expertise	English (US)	Using AI to Improve Human Resources Practices	f816fc80-fa3d-515c-a25b-121adac38e89	0.83
6218	Expertise	English (US)	Using AI to Make a Career Switch	9db06cfa-5b42-5710-99e1-975ff7eaab48	0.52
6219	Expertise	English (US)	Using ChatGPT and Generative AI in FinTech	cc360f50-a832-594d-898c-87db84a56d0b	1.75
6220	Expertise	English (US)	Using Design Principles to Enhance Remote Trainings	2a8f5c06-c454-5282-af04-2bcf1ffb83c7	0.95
6221	Expertise	English (US)	Using Gen AI to Develop Personalized Learning Plans	dab7a52b-3a65-5dea-ae85-8798fd27f2cd	1
6222	Expertise	English (US)	Using Generative AI for Performance Management	896df68d-c7a2-5ef3-85b3-2215cf145836	0.52
6223	Expertise	English (US)	Using Generative AI to Secure the Network	ee984ecb-52ec-5613-8171-a074f0a56730	0.68
6224	Expertise	English (US)	Using Lightweight AI with Small Language Models	27a002c9-81d6-502d-aa00-5a7b58377a37	0.27
6225	Expertise	English (US)	Using Microsoft SharePoint Syntex for AI Document Management	2a0cf5fb-4bd7-5ce7-b36d-0597d4266359	1.92
6226	Expertise	English (US)	UX for AI: Design Practices for AI Developers	b39d6a84-ee1b-5b29-967c-db0076883229	0.98
6227	Expertise	English (US)	VMware NSX-T 3.0 Essential Training	5baa674f-8b02-5676-afe5-54d83448d4f8	11.52
6228	Expertise	English (US)	VMware vSphere 6.5 Essential Training	846d7be9-e3f9-57a3-b87d-739d91672719	8.25
6229	Expertise	English (US)	VMware vSphere 6.7 Foundations Essential Training	1d30983f-ca37-5162-91fa-1ce6af1c2a79	11.02
6230	Expertise	English (US)	VMware vSphere 7 Foundations Essential Training	0d93834a-90de-5c95-a95a-6a7eefda34ed	11.13
6231	Expertise	English (US)	What is Copilot? Get Started with Microsoft's Everyday AI Companion	013b231c-e7d6-5a20-9a72-e7fdadbb78f0	0.43
6232	Expertise	English (US)	What Is Generative AI?	9fc80a65-9d01-52e7-92df-57a1475a04e5	0.7
6233	Expertise	English (US)	Where to Start with AI and Business Strategy with Chris McKay	f23344ff-dd8b-5fc8-83f2-6477f3e6885f	0.8
6234	Expertise	English (US)	Windows 11 AI: Leveraging the New Bundled Apps	3dfcca09-827f-5eb3-8be9-933c6a5436e7	0.32
6235	Expertise	English (US)	Winning Over Execs: Sales Presentations with an AI Boost	2221cb7a-5616-5ee8-bae4-99915565e396	1.02
6236	Expertise	English (US)	Writing Good AI Chat Prompts for Business Analysis	2a49c3b5-a13d-59cf-b9a3-db2bf047f410	0.8
6237	Expertise	English (US)	Writing Great Content with Gen AI That Doesn't Sound Fake	0638e046-51c6-5a37-8e51-e2a40508d5cd	0.2
6238	Expertise	English (US)	Writing in Plain English	cdda98d7-0cad-502b-9bbe-a3d9356e4cd4	1.03
6239	Expertise	English (US)	Xcode 15 Essential Training	6155c4ba-9d2c-5e71-9966-2ddb2c9766e1	1.48
6240	Expertise	English (US)	XML Essential Training	b31d958f-d689-5bfb-8874-845483f0f24f	3.87
6241	Expertise	English (US)	Ya Xu: How to Turn AI from a Buzz Word to a Business Tool	0fd6307d-aab9-59e5-943b-fda978541d9d	1.13
6242	Expertise	English (US)	Zoom AI Companion: Maximizing Your Virtual Meeting Productivity	370c3931-a74e-5db4-bf01-4604195d95a5	0.3
6243	Expertise	English (US)	.NET 6 SDK Advanced Exploration: Attributes	6ba2c70a-11d9-551c-84db-a08cd4f6fbe5	1.48
6244	Expertise	English (US)	.NET Big Picture: Front-End and UI Development	d2379092-85a7-5826-8421-1f8976ce3d86	2.15
6245	Expertise	English (US)	.NET Deep Dive: NuGet Package Manager	22f0b177-46c8-5502-b2f3-b9704933dcfd	2.63
6246	Expertise	English (US)	.NET Development for Beginners	6390f901-5475-5e6e-8cc7-47c4f7a1013a	0.17
6247	Expertise	English (US)	.NET on Azure	c851b84a-69b5-5a5a-ac67-d536a72361b5	3.58
6248	Expertise	English (US)	.NET Package Management with NuGet	45ce7091-699a-5f46-889a-26812b573d7e	0.6
6249	Expertise	English (US)	2D Game Design and Development Essential Training	daa14855-90eb-5770-9595-bbe8d7a74c62	1.15
6250	Expertise	English (US)	A Career in Code: Your Career Path as a Software Developer	2ec212dc-ca99-587a-ae04-f2d6545c82fc	2.02
6251	Expertise	English (US)	Advanced .NET: Commands, C# Enhancements, Web Apps, and Libraries	9c137e19-160e-5617-894c-7df1691d62f1	2.72
6252	Expertise	English (US)	Advanced Appium	d9d863b1-e1a7-5292-bf2a-0095d3285a71	2.03
6253	Expertise	English (US)	Advanced ASP.NET Core: Unit Testing	214fe655-3051-5c52-b452-ebd4e8542f82	1.9
6254	Expertise	English (US)	Advanced ASP.NET Web API 2.2	02b21c74-2d19-5ed3-b7ad-fabb69794a44	2.15
6255	Expertise	English (US)	Advanced CSS Media Queries	f3e471d8-cf1b-55e3-bec2-6b18f1b7ff27	1.08
6256	Expertise	English (US)	Advanced Django Project: Build High-Traffic Websites with Django	08159bd4-aec8-539d-96c1-96341dcc7e0f	1.87
6257	Expertise	English (US)	Advanced GitHub Actions	2da1ab9e-a079-5d8d-80ae-2057b9059440	1.87
6258	Expertise	English (US)	Advanced Hands-On Python: Working with Excel and Spreadsheet Data	6fa89379-da68-5057-b862-cfc576fe995e	2.75
6259	Expertise	English (US)	Advanced iOS App Development: Core Animation	ffd7e10a-42d2-5fc3-8748-e64234597c79	2.55
6260	Expertise	English (US)	Advanced iOS App Development: Core Motion	466ea216-89bd-5e10-a30c-0f96702f4986	2.33
6261	Expertise	English (US)	Advanced iOS App Development: MapKit & Core Location	f918fecb-c1fd-5845-8bb4-a0e6f5072d4e	3.75
6262	Expertise	English (US)	Advanced Kubernetes: 1 Core Concepts	203c49e2-f261-5655-842a-5a1a4f2cb70c	3.23
6263	Expertise	English (US)	Advanced Machine Learning .NET Applications	c5a5a176-6996-52c4-96c7-1b7e96dc543a	0.67
6264	Expertise	English (US)	Advanced Responsive Layouts with CSS Flexbox	92497ff6-9787-5693-a938-980ede7042e5	1.8
6265	Expertise	English (US)	Advanced Spring: Application Events	3625570e-d7fd-581c-b9b5-c57a68d0ec32	0.72
6266	Expertise	English (US)	Advanced Unity 2D: Platformer Player Movement	d04d3675-bd9e-58a9-801a-2d32a56d0c68	3.32
6267	Expertise	English (US)	Advanced Web APIs with ASP.NET Core in .NET 6	03e4b839-91d2-587d-82b1-1f82643f072c	1.92
6268	Expertise	English (US)	Android Development Essential Training: 5 Storage and Databases	a0782b00-8b08-57a3-af50-c7b9f4f4cfa8	1.3
6269	Expertise	English (US)	Android Phone and Tablet Essential Training	dbe29f87-a68b-5350-ad1e-3a977a9e2066	2.07
6270	Expertise	English (US)	Android Studio Essential Training	5b01227a-d283-5877-a7b4-c3209e1825c9	2.83
6271	Expertise	English (US)	Ansible Essential Training	e39ab563-e15b-5883-838c-fcc40c5c43d8	1.82
6272	Expertise	English (US)	Apple Watch Tips and Tricks	076e659c-5aeb-5380-83d5-955e79564706	0.83
6273	Expertise	English (US)	Apple watchOS 7 App Development Essential Training	34b00581-77c6-51e0-8e4e-a95263e810f2	3.58
6274	Expertise	English (US)	Application Security in DevSecOps	f8118bb6-9a1a-5c08-9566-c87dafe3e367	0.75
6275	Expertise	English (US)	AR Development Techniques 01: Basic Concepts	8102bb17-5c4c-5cc1-8157-a29d1108d5fd	1.42
6276	Expertise	English (US)	AR Development Techniques 02: Lighting and Physics	525ec256-250d-5bc7-8f8a-91e396c0dd30	2.2
6277	Expertise	English (US)	AR Development Techniques 03: Recognition and Tracking	023c3285-99a3-5f96-81e1-9ad6ff79049c	1.87
6278	Expertise	English (US)	AR Development Techniques 04: Advanced Techniques	34ce2829-883b-54f5-9d69-c7e89de926d0	2.53
6279	Expertise	English (US)	AR for iOS Developers: RealityKit and Reality Composer	e0ed2d2c-8f56-5e65-ad05-bcfdbe6f5d06	1.47
6280	Expertise	English (US)	Architecting Big Data Applications: Batch Mode Application Engineering	8425b436-22cb-5833-b83a-6e491eb3e89b	1.47
6281	Expertise	English (US)	ASP.NET Core Identity: Authentication Management	f42c3ef6-2abd-52c7-95b4-c4c8bea7a20e	1.37
6282	Expertise	English (US)	ASP.NET Core Identity: Authorization Management	baef3903-c446-5987-ae92-7cf6817cd063	1.45
6283	Expertise	English (US)	ASP.NET Core in .NET 6: Dependency Injection	a705a48c-aa8a-5a56-8e8d-d1021a0b6e6d	0.78
6284	Expertise	English (US)	ASP.NET Core: Building a GraphQL API	bd1f40c3-0971-57bb-8369-52b0ab54ac5b	1.63
6285	Expertise	English (US)	ASP.NET Core: Communication Management	f87091b2-44f5-5e36-8a72-09068b1d85ed	1.33
6286	Expertise	English (US)	ASP.NET Core: Exception Handling	b096e6ae-7ab9-5578-ab10-07b44863dbb0	1.4
6287	Expertise	English (US)	ASP.NET Core: Health Checks and Logging	e154a1b5-d3a6-5125-897b-d66e02e30396	1.78
6288	Expertise	English (US)	ASP.NET Core: Middleware	6328e244-1132-5cc1-a734-841353a75cd8	0.55
6289	Expertise	English (US)	ASP.NET Core: Payment Gateways	0b9dc653-2ce8-5957-8c8e-d9e9f422c32a	2.43
6290	Expertise	English (US)	ASP.NET Core: Razor Pages	c72dfe1c-b4aa-584c-b94c-a2fdfc52c718	1.77
6291	Expertise	English (US)	ASP.NET Core: Test-Driven Development	b537c6e3-73e2-563f-a8d6-484b24b607bf	0.62
6292	Expertise	English (US)	ASP.NET Core: Token-Based Authentication	c2696c5c-e505-589d-8416-4597d77fcc11	1.98
6293	Expertise	English (US)	ASP.NET MVC 5 Identity: Authentication and Authorization	599decbb-273a-5390-a1de-ccb21fa94c20	1.5
6294	Expertise	English (US)	ASP.NET: Security	cc95b233-03df-5ddd-874d-80b19572d498	2.43
6295	Expertise	English (US)	ASP.NET: Working with an AWS S3 Bucket	49abcca8-bbc1-5666-817b-377bd9af3edd	2.08
6296	Expertise	English (US)	Blazor: Getting Started	41f4cc78-8915-5c1b-aedd-d90cd9327936	4.13
6297	Expertise	English (US)	Bootstrap 5 Essential Training	50e7fe1b-843e-5e46-86b0-c11cdde9647e	4.32
6298	Expertise	English (US)	Build and Deploy Your First Web App with Modern Tooling	5caa04f5-041d-5c1c-9073-9c5c685d3eb9	1.03
6299	Expertise	English (US)	Building a Paid Membership Site with Django	01953f07-627d-5f20-9a62-0b69de8b8298	1.25
6300	Expertise	English (US)	Building a Personal Portfolio with Django	c79563b7-320c-5e44-824a-656561bd9923	1.9
6301	Expertise	English (US)	Building a Portfolio with Adobe Portfolio	4655348f-35a1-5e34-920e-e5a442c538d7	2.05
6302	Expertise	English (US)	Building a Resilient Web	1b15f5bd-8499-5b37-b49b-14d3c63eef69	1.5
6303	Expertise	English (US)	Building an Ethereum Blockchain App: 1 Introduction to Blockchain	28e27808-27ea-51c3-aef0-664fb69b394e	1.07
6304	Expertise	English (US)	Building an Ethereum Blockchain App: 10 Deployment and Maintenance	c15c620a-02e0-5bc2-841a-e97aceb210a3	0.6
6305	Expertise	English (US)	Building an Ethereum Blockchain App: 11 Integrating Non-Blockchain Apps	d81da24c-a63a-50eb-92ee-a06090f76708	0.53
6306	Expertise	English (US)	Building an Ethereum Blockchain App: 2 Introduction to Ethereum	f190ea61-6330-5bba-82ef-a2aeb4a5b976	0.78
6307	Expertise	English (US)	Building an Ethereum Blockchain App: 3 Ethereum Development	8209ce3f-23d3-5a23-a6bf-0e8cefb049d9	0.82
6308	Expertise	English (US)	Building an Ethereum Blockchain App: 4 Ethereum Development Tools	56d63da6-ecce-5974-8c08-17c46f82ed5f	0.42
6309	Expertise	English (US)	Building an Ethereum Blockchain App: 5 Your Ethereum Wallet	6dbf1275-c7bb-57e8-b604-ac5fbfcd73d1	0.47
6310	Expertise	English (US)	Building an Ethereum Blockchain App: 6 Building Your First Ethereum App	75f742f1-2513-5e4f-a247-532518f89183	0.6
6311	Expertise	English (US)	Building an Ethereum Blockchain App: 7 Smart Contracts	a024c1fd-ee96-58c4-88ac-322d1d24ee6b	1.55
6312	Expertise	English (US)	Building an Ethereum Blockchain App: 8 Supply Chain Smart Contract dApp	26d50206-da77-567f-88dc-349b921bf32d	1.85
6313	Expertise	English (US)	Building an Ethereum Blockchain App: 9 Testing Ethereum Apps	efc541d4-49e6-5896-b0cb-cda102ea7f17	1.1
6314	Expertise	English (US)	Building Angular and ASP.NET Core Applications	9ab603cc-0aa8-5bb9-80d9-a189da64207c	2.93
6315	Expertise	English (US)	Building Angular and ASP.NET Web API Apps	8a3082ea-6643-503b-9ee5-6c1301b3f1f2	3.57
6316	Expertise	English (US)	Building Angular and Django Apps	b843e03b-b746-5202-8290-abb9b998e8c9	1.77
6317	Expertise	English (US)	Building APIs with Swagger and the OpenAPI Specification	3593c0f0-6b8e-5c8c-9c3d-e3f6217e8320	3.07
6318	Expertise	English (US)	Building Bots with Node.js	fccee96a-c558-552a-92b3-378273ca4fdf	2.12
6319	Expertise	English (US)	Building Deep Learning Applications with Keras	d45330ce-8c08-51be-aec3-62ba31c48458	1.83
6320	Expertise	English (US)	Building GraphQL Applications in Laravel	bf41ced1-9ff5-5176-8837-99677f98421e	0.73
6321	Expertise	English (US)	Building Great Forms with HTML and CSS	65a969de-7def-5c3c-bf02-8d667ab398b4	6.98
6322	Expertise	English (US)	Building HTML5 Forms with Dreamweaver	236ef3ff-edb3-5c30-98ce-599fb6f5447e	1.67
6323	Expertise	English (US)	Building React and ASP.NET Core Applications	e4330c7b-1bcf-53d3-97b4-2ec8d6c9634c	2.68
6324	Expertise	English (US)	Building React and Django Apps	cb066082-1444-5491-a36f-be018494b22a	0.93
6325	Expertise	English (US)	Building RESTful APIs in Laravel	6e3bd8ba-5e87-5c70-9bd9-730b55c022f3	1.28
6326	Expertise	English (US)	Building RESTful APIs with Flask	d450d08f-f1fb-52b0-9684-445467a87887	2.53
6327	Expertise	English (US)	Building RESTful Web APIs with Django	91ca8137-b30f-5506-81cb-61529c692d86	1.15
6328	Expertise	English (US)	Building RESTful Web Services with DropWizard	01daefa4-990c-5280-addf-fdcb1bbd8ea7	1.2
6329	Expertise	English (US)	Building Web APIs with ASP.NET Core in .NET	3f42cbb1-ed88-5a27-a18d-10104ecc1d04	2.23
6330	Expertise	English (US)	Building Your First iOS 17 App	90c382bd-81ec-5bf4-8b01-6b1740d0fe45	0.77
6331	Expertise	English (US)	Careers in the Game Industry	2b00f0d9-0544-511f-afc4-85db81df9ff1	1.32
6332	Expertise	English (US)	Coding Exercises: GitHub	830ea0a3-1a34-5b19-8ba4-c44017c9a3da	0.87
6333	Expertise	English (US)	Creating a Responsive Web Design	4b94ba53-7719-57bd-8340-7e904167d542	3.78
6334	Expertise	English (US)	Creating a Responsive Web Design: Advanced Techniques	aae57235-bfae-5e95-ae32-bb37f33c1203	1.23
6335	Expertise	English (US)	Creating a Responsive Web Experience	4b3ffdf7-2c52-53cb-bad5-d7b77a854040	1.38
6336	Expertise	English (US)	Creating Web Icons with SVG	e601c851-26bc-5242-9ebc-06a176f783f5	1.73
6337	Expertise	English (US)	Creating Web Media	160e7401-0b56-5bfc-a191-46d41be6e64a	5.12
6338	Expertise	English (US)	CSS and JavaScript Library Integration	eade5885-05d1-589e-b163-8f165f5a21a6	1.98
6339	Expertise	English (US)	CSS Layouts: From Float to Flexbox and Grid	d08df9e0-c655-5772-aaa3-1a7258b29910	1.77
6340	Expertise	English (US)	CSS Positioning Best Practices	0cc856cc-c633-5d3b-aa2b-625a764a0b93	2.53
6341	Expertise	English (US)	CSS Tips	0a430248-f2e4-5973-99f8-0c37bb8fe34e	2.05
6342	Expertise	English (US)	CSS: Advanced Typographic Techniques	7a8db749-885e-576a-905c-a8009488eca4	3.23
6343	Expertise	English (US)	CSS: Combining Grid and Flexbox	33b90dc2-1bf5-599e-a0e4-8bdb6f6f618b	3.83
6344	Expertise	English (US)	CSS: Design Systems and Architectures	a3dcd761-22f5-543d-ba59-fb4d96d85f22	0.97
6345	Expertise	English (US)	CSS: Enhancing Interfaces with Animation	8eefccf3-04a8-5371-8065-7eb0fcccc5e7	1.05
6346	Expertise	English (US)	CSS: Print Style Sheets	c427559b-4cc0-5252-aa20-92e9a4326f7d	1.9
6347	Expertise	English (US)	CSS: Refactoring Style Sheets	2f6dd6a2-61dc-56ed-982d-26d02fa3298b	1.63
6348	Expertise	English (US)	CSS: Scrolling and Parallax	30e60261-e122-5a41-be53-750498786d11	3.5
6349	Expertise	English (US)	CSS: Variable Fonts	f79a3f0b-3345-51de-9d6a-f76767ad56a1	1.03
6350	Expertise	English (US)	CSS: Variables and Fluid Layouts	50645fcb-99f4-5415-85f2-258dc336f927	2.03
6351	Expertise	English (US)	Dapr for Azure Developers with .NET Part 1	611d03b5-a675-531b-ad60-02667fbc2aac	1.58
6352	Expertise	English (US)	Dapr for Azure Developers with .NET Part 2	74518328-727a-5184-a148-77347908a31c	1.73
6353	Expertise	English (US)	Design the Web: Graphics and CSS Pseudo-Elements	7d5f09c0-4a0d-5935-836b-141844ca7f34	0.3
6354	Expertise	English (US)	DevOps Foundations: Chaos Engineering	f91f7d79-30f4-57a8-83d5-ba20c74017c0	0.6
6355	Expertise	English (US)	DevOps Foundations: Containers	21652253-c4e7-55e6-8021-a240872f7003	0.95
6356	Expertise	English (US)	DevOps Foundations: Effective Postmortems	2c1c16fd-9cd5-5a9f-8145-341203631ec7	1.6
6357	Expertise	English (US)	DevOps Foundations: Incident Management	bae63c39-fe95-5b04-a65a-a70bce6b193e	1.05
6358	Expertise	English (US)	DevOps Foundations: Transforming the Enterprise	f47a8b6d-323d-5201-8c7e-87f5ee2baa35	1.15
6359	Expertise	English (US)	DevOps Foundations: Your First Project	e5d052cd-d59a-543f-8b6f-da317ab8b254	3.53
6360	Expertise	English (US)	DevOps Tips	98bc38a9-6296-5657-afd1-8f472b81fd70	0.88
6361	Expertise	English (US)	Django Essential Training	6a2d88ef-faee-5a40-a25f-a87b2077f706	2.1
6362	Expertise	English (US)	Emerging Web Frameworks	199b27fa-443f-5b1c-893a-d4d40823999a	1.88
6363	Expertise	English (US)	Essential Statamic for PHP and Laravel Developers	cbcfbc5f-91f6-59cc-912e-b271ff78ae22	1.52
6364	Expertise	English (US)	Express Essentials: Build Powerful Web Apps with Node.js	99df0800-7a2a-5d50-817c-6f767195df53	1.98
6365	Expertise	English (US)	Flutter Essential Training: Build for Multiple Platforms	101d5ad2-3cb8-53e6-96f9-3140a671828b	7.73
6366	Expertise	English (US)	From React to React Native	f6e2f245-e7e1-52bd-a0de-300a80aa0a6f	1.13
6367	Expertise	English (US)	Game Design Foundations: 1 Ideas, Core Loops, and Goals	df2d4dcc-46fd-5738-a17c-63a47f241436	1.53
6368	Expertise	English (US)	Game Design Foundations: 2 Systems, Chance, and Strategy	a78e5207-d53b-5c17-b5cb-7821f5987355	1.52
6369	Expertise	English (US)	Game Design Foundations: 3 Pitch, Propose, and Practice	f379c224-38fd-5b6b-aafa-5f2b56362ae8	1.05
6370	Expertise	English (US)	Game Development Foundations: Game-Related Math	b7fef818-5338-5dc3-bcc9-bc222f6d31c5	0.87
6371	Expertise	English (US)	Getting Started with ECS	cd85f00a-7ef9-5823-855a-339836629bfc	0.52
6372	Expertise	English (US)	GitHub Actions Workshop: Create CI/CD Pipelines to Automate, Build, Test and Deploy your Application by Microsoft Press	e7ddeb54-4bf1-5bd9-b2c7-a0236e911f3a	8.38
6373	Expertise	English (US)	GitHub Dependabot: Dependency Updates	697ca721-1124-523d-a3be-9126563d14c9	0.85
6374	Expertise	English (US)	Help Desk Handbook for End Users: PC Basics, Hardware, Operating Systems, and Applications	9cb24951-6eb5-5666-97f4-57dffdfe6d8b	2.3
6375	Expertise	English (US)	How to Plan Your Website	69b15bcb-603b-5af6-975b-f034566e61b4	1.52
6376	Expertise	English (US)	HTML & CSS: Creating Forms	4f9b3f2d-5b63-5d8d-8db5-3ae8b98476f9	2.5
6377	Expertise	English (US)	HTML and CSS: Creating Navigation Bars	7fb01ca1-c07f-5c9e-9132-bf52c160912c	2.27
6378	Expertise	English (US)	HTML: Images and Figures	eb314cdb-099d-58a1-a75a-6c268375ebf2	1.03
6379	Expertise	English (US)	HTML: Metadata in the Head	b1eb5aa6-cc22-5e83-bfa3-fbe52607299c	1.4
6380	Expertise	English (US)	HTML: Structured Semantic Data	5efcdc53-101f-5feb-b30b-7f85fe0ad5bd	1.55
6381	Expertise	English (US)	HTML5: Geolocation	fab47d98-6531-5e2a-80b4-a2100e70f82b	0.57
6382	Expertise	English (US)	HTTP Essential Training	bf441902-5837-53db-baec-86b20185994c	0.83
6383	Expertise	English (US)	Introduction to 5G	466242dd-ef8d-539c-a061-4744504b5740	1.2
6384	Expertise	English (US)	Introduction to Web Design and Development	91bdfc24-4774-56ab-afae-7488c3da4fcd	1.9
6385	Expertise	English (US)	iOS 16: iPhone and iPad Essential Training	216170d3-f79e-5928-a6a9-716b06bb0e14	4.97
6386	Expertise	English (US)	iOS 17: iPhone and iPad Essential Training	3d6ec26b-efaa-5134-bc7e-c010a87f6535	5.17
